0.000000,0.100000,0.900000,30.000000,200.000000,48.000000,64.000000
0.000000,0.100000,0.900000,30.000000,201.000000,48.000000,64.000000
0.000000,0.100000,0.900000,30.000000,202.000000,48.000000,64.000000
0.000000,0.100000,0.900000,30.000000,203.000000,48.000000,64.000000
0.000000,0.100000,0.900000,30.000000,204.000000,48.000000,64.000000
0.000000,0.100000,0.900000,31.000000,200.000000,48.000000,64.000000
0.000000,0.100000,0.900000,31.000000,201.000000,48.000000,64.000000
0.000000,0.100000,0.900000,31.000000,202.000000,48.000000,64.000000
0.000000,0.100000,0.900000,31.000000,203.000000,48.000000,64.000000
0.000000,0.100000,0.900000,31.000000,204.000000,48.000000,64.000000
0.000000,0.100000,0.900000,32.000000,200.000000,48.000000,64.000000
0.000000,0.100000,0.900000,32.000000,201.000000,48.000000,64.000000
0.000000,0.100000,0.900000,32.000000,202.000000,48.000000,64.000000
0.000000,0.100000,0.900000,32.000000,203.000000,48.000000,64.000000
0.000000,0.100000,0.900000,32.000000,204.000000,48.000000,64.000000
0.000000,0.100000,0.900000,33.000000,200.000000,48.000000,64.000000
0.000000,0.100000,0.900000,33.000000,201.000000,48.000000,64.000000
0.000000,0.100000,0.900000,33.000000,202.000000,48.000000,64.000000
0.000000,0.100000,0.900000,33.000000,203.000000,48.000000,64.000000
0.000000,0.100000,0.900000,33.000000,204.000000,48.000000,64.000000
0.000000,0.100000,0.900000,34.000000,200.000000,48.000000,64.000000
0.000000,0.100000,0.900000,34.000000,201.000000,48.000000,64.000000
0.000000,0.100000,0.900000,34.000000,202.000000,48.000000,64.000000
0.000000,0.100000,0.900000,34.000000,203.000000,48.000000,64.000000
0.000000,0.100000,0.900000,34.000000,204.000000,48.000000,64.000000
